population,method,metric,value,sources,ci95_low,ci95_high
all,encoder,delta/0.75ps/bond_order,0.13453145697712898,2,0.10300693660974503,0.16605597734451294
all,encoder,delta/0.75ps/instantaneous_TDA_H0,0.3069802522659302,2,0.25715741515159607,0.3568030893802643
all,encoder,delta/0.75ps/instantaneous_TDA_H1,0.15169885009527206,2,0.14828136563301086,0.15511633455753326
all,encoder,delta/0.75ps/instantaneous_TDA_H2,0.11076061055064201,2,0.0893687829375267,0.13215243816375732
all,encoder,delta/0.75ps/motion_even,1.721031904220581,2,1.5070418119430542,1.935021996498108
all,encoder,delta/0.75ps/motion_odd,2.256537914276123,2,1.5989904403686523,2.9140853881835938
all,encoder,delta/3ps/bond_order,0.16007687523961067,2,0.10110121220350266,0.2190525382757187
all,encoder,delta/3ps/instantaneous_TDA_H0,0.24526921659708023,2,0.23148010671138763,0.2590583264827728
all,encoder,delta/3ps/instantaneous_TDA_H1,0.20497394353151321,2,0.13757874071598053,0.2723691463470459
all,encoder,delta/3ps/instantaneous_TDA_H2,0.1627134419977665,2,0.11493825167417526,0.21048863232135773
all,encoder,delta/3ps/motion_even,2.0544076561927795,2,1.9204057455062866,2.1884095668792725
all,encoder,delta/3ps/motion_odd,1.6897727251052856,2,1.3929492235183716,1.9865962266921997
all,encoder,delta/9ps/bond_order,0.2651527673006058,2,0.17525911331176758,0.35504642128944397
all,encoder,delta/9ps/instantaneous_TDA_H0,0.4663167744874954,2,0.383277028799057,0.5493565201759338
all,encoder,delta/9ps/instantaneous_TDA_H1,0.2684633955359459,2,0.18554307520389557,0.3513837158679962
all,encoder,delta/9ps/instantaneous_TDA_H2,0.20632336288690567,2,0.16853387653827667,0.24411284923553467
all,encoder,delta/9ps/motion_even,2.0789350271224976,2,2.0281145572662354,2.1297554969787598
all,encoder,delta/9ps/motion_odd,2.4712643027305603,2,1.7986036539077759,3.1439249515533447
all,encoder,future/0.75ps/bond_order,0.9911492764949799,2,0.7741968035697937,1.208101749420166
all,encoder,future/0.75ps/instantaneous_TDA_H0,1.1224606037139893,2,1.1206966638565063,1.1242245435714722
all,encoder,future/0.75ps/instantaneous_TDA_H1,1.0667940974235535,2,1.0160294771194458,1.1175587177276611
all,encoder,future/0.75ps/instantaneous_TDA_H2,1.029061108827591,2,0.9911407828330994,1.0669814348220825
all,encoder,future/0.75ps/motion_even,1.0910832285881042,2,1.0571945905685425,1.124971866607666
all,encoder,future/0.75ps/motion_odd,0.9949335753917694,2,0.9873998761177063,1.0024672746658325
all,encoder,future/3ps/bond_order,1.039796620607376,2,0.9152609705924988,1.1643322706222534
all,encoder,future/3ps/instantaneous_TDA_H0,1.0680126547813416,2,1.0087497234344482,1.1272755861282349
all,encoder,future/3ps/instantaneous_TDA_H1,1.0844005346298218,2,1.0136808156967163,1.1551202535629272
all,encoder,future/3ps/instantaneous_TDA_H2,1.0702194571495056,2,1.0028986930847168,1.1375402212142944
